7	 4	 9.037603 
5	 5	 9.073052 
3	 6	 9.111395 
1	 7	 9.171429 
3	 6	 9.374802 
5	 5	 9.453516 
3	 6	 9.514182 
1	 7	 9.632914 
3	 6	 10.037163 
1	 7	 10.053123 
3	 6	 10.197903 
5	 5	 10.199339 
3	 6	 10.217168 
2	 6	 10.227148 
4	 5	 10.356532 
3	 5	 10.364576 
2	 5	 10.441895 
4	 4	 10.496917 
3	 4	 10.527336 
5	 3	 10.538697 
3	 4	 10.554006 
5	 3	 10.670003 
3	 4	 10.685480 
5	 3	 10.703323 
3	 4	 10.784555 
1	 5	 10.959070 
-1	 6	 11.165262 

